1,2,3,4,5,6,7,8,9,10,11,12
37,46,9,13,-41,28,17,37,42,37,33,30
38,48,10,13,-43,30,16,38,44,39,35,31
40,50,10,14,-45,31,15,38,45,40,36,31
42,51,8,16,-46,30,13,38,45,40,36,31
45,50,5,19,-47,28,11,36,45,39,35,30
47,49,2,22,-48,26,9,35,44,38,34,28
49,48,-1,25,-48,24,7,33,42,36,33,27
51,46,-4,27,-48,22,6,31,40,34,31,25
51,45,-5,28,-47,20,6,29,38,32,30,24
49,43,-5,27,-46,19,7,28,37,29,28,23
46,42,-4,25,-44,19,8,26,35,27,27,22
42,41,-1,21,-41,20,9,26,35,26,26,22
38,40,3,17,-38,22,12,27,35,25,25,23
33,39,7,12,-36,24,14,29,36,25,25,24
29,39,11,8,-33,26,17,31,38,25,25,25
25,39,14,4,-31,27,19,32,40,26,27,26
23,39,17,2,-30,29,21,34,42,26,29,27
21,40,19,0,-30,30,22,35,44,27,31,28
21,40,20,0,-30,31,22,36,45,28,33,29
21,41,21,0,-31,32,21,37,47,29,35,31
22,42,21,0,-32,32,20,38,49,31,38,32
23,42,20,1,-32,32,19,38,51,33,40,33
24,43,20,2,-33,32,18,39,53,35,42,34
25,43,18,3,-33,31,18,40,55,38,43,34
28,44,17,5,-35,30,17,41,57,40,44,34
30,45,15,7,-37,30,17,42,59,41,44,34
33,46,14,9,-39,30,18,42,61,43,44,34
34,48,13,10,-41,31,18,43,62,44,44,34
35,49,13,11,-42,31,18,43,62,44,43,33
36,50,14,11,-44,32,19,43,62,45,42,33
38,51,13,12,-45,33,19,43,61,44,41,32
40,52,12,13,-46,33,18,42,59,43,39,31
42,53,11,15,-48,32,18,42,57,42,38,31
44,52,8,17,-48,31,17,41,55,41,37,30
45,51,5,19,-48,29,16,40,52,40,36,29
47,49,2,21,-48,27,16,40,50,40,34,28
48,47,-1,23,-48,24,15,39,47,40,33,26
49,45,-4,25,-47,22,14,38,45,39,31,24
48,43,-5,26,-46,20,12,38,44,39,30,22
46,41,-5,25,-43,18,11,38,44,39,30,21
42,39,-3,22,-40,18,11,38,45,40,30,21
36,37,0,17,-37,19,11,40,47,41,31,22
31,37,6,12,-34,21,12,41,50,43,33,24
27,38,11,7,-33,25,13,43,52,45,35,27
24,41,16,3,-33,29,14,44,54,47,37,30
24,44,20,1,-34,32,15,45,56,49,38,33
25,46,22,1,-36,34,16,45,56,50,39,35
26,48,22,2,-38,35,17,44,56,51,39,36
29,49,20,4,-39,35,18,43,55,50,39,36
32,49,18,7,-41,34,18,41,53,50,38,35
35,49,14,10,-43,32,19,38,51,48,36,34
38,49,10,14,-44,31,19,36,49,47,35,31
42,49,7,17,-46,29,18,34,46,45,33,29
44,49,5,19,-47,28,18,33,44,43,31,27
44,48,5,19,-46,27,18,32,42,42,30,25
41,48,7,16,-45,28,19,32,41,41,30,25
36,48,12,12,-42,30,20,33,41,40,30,25
31,48,18,6,-40,33,21,34,41,40,31,27
25,49,24,0,-37,36,22,35,43,40,32,29
20,49,29,-5,-35,39,23,37,45,41,34,31
17,50,33,-9,-33,41,24,39,47,42,36,33
14,50,35,-12,-32,43,25,41,49,43,37,35
13,49,36,-13,-31,43,25,42,51,44,39,36
14,48,34,-12,-30,42,25,43,51,45,40,37
16,47,31,-9,-31,40,24,43,50,45,40,36
20,45,26,-4,-32,36,22,41,48,44,39,34
25,44,19,2,-34,32,19,38,46,42,38,31
30,43,13,7,-36,28,16,35,43,40,36,28
34,42,8,12,-37,25,14,32,40,38,34,24
38,41,4,16,-39,23,12,29,38,35,31,21
40,42,3,17,-40,22,11,27,36,33,29,18
39,44,5,16,-41,24,12,27,35,32,28,17
37,47,11,12,-42,29,14,28,36,33,28,18
32,53,21,4,-42,37,18,32,39,35,29,21
25,59,34,-6,-41,47,23,36,43,39,32,25
17,65,49,-17,-41,57,28,41,48,44,36,30
10,72,62,-28,-40,67,32,46,54,49,41,35
5,78,74,-36,-41,76,36,50,59,55,46,40
3,85,82,-41,-43,83,39,54,63,60,51,45
5,90,86,-42,-47,88,41,57,67,64,55,48
9,96,87,-40,-52,92,41,59,69,67,59,51
16,101,85,-35,-59,93,41,60,71,69,61,53
26,106,80,-29,-66,94,40,60,72,70,63,54
36,111,75,-21,-74,94,38,59,72,70,64,54
47,116,70,-13,-82,94,35,58,70,69,64,54
58,121,65,-5,-90,94,31,55,68,68,64,53
67,126,61,2,-97,94,26,52,66,67,63,52
73,130,59,6,-102,95,20,49,63,66,63,51
76,134,60,7,-106,98,14,45,60,65,62,51
76,138,64,5,-107,102,7,41,58,64,62,52
73,142,71,0,-108,107,0,37,56,64,62,53
69,146,78,-6,-108,113,-6,32,55,64,63,55
65,150,86,-11,-108,119,-12,27,54,65,64,58
64,155,92,-15,-110,124,-17,22,53,65,65,61
64,161,96,-17,-113,129,-21,17,53,66,66,64
67,167,99,-17,-117,133,-25,12,53,66,67,67
73,173,100,-15,-123,136,-27,9,52,65,67,69
79,178,99,-12,-128,139,-28,6,51,64,68,71
85,182,97,-8,-133,140,-28,5,50,63,68,72
90,183,94,-4,-136,139,-27,5,49,62,68,73
93,181,89,0,-137,136,-26,5,47,61,68,73
94,177,84,4,-135,131,-25,5,45,60,67,71
94,170,78,6,-132,124,-25,5,43,59,66,68
92,162,72,9,-126,117,-25,4,41,57,64,64
87,151,65,10,-119,108,-25,4,38,54,61,59
81,139,59,10,-110,99,-25,4,35,51,58,54
73,126,54,8,-99,90,-24,4,32,48,54,49
64,112,49,6,-88,81,-23,5,30,45,50,44
55,100,46,3,-77,74,-22,5,28,43,47,39
47,90,43,0,-68,67,-20,5,26,40,43,35
41,81,41,-2,-60,62,-19,5,24,37,40,31
36,74,38,-3,-54,57,-17,5,23,34,36,27
32,67,36,-4,-49,52,-16,5,22,31,33,23
28,61,32,-4,-44,47,-15,4,21,27,29,20
25,54,28,-3,-39,42,-15,3,21,23,25,16
22,47,24,-3,-33,36,-16,2,20,19,21,13
19,39,20,-3,-28,31,-17,0,18,15,17,11
15,33,18,-3,-22,26,-17,-1,17,12,14,9
11,27,16,-4,-17,22,-17,-2,15,9,11,9
7,23,15,-6,-13,20,-17,-3,12,7,9,8
4,20,15,-7,-11,18,-16,-4,10,5,7,8
2,18,15,-8,-9,17,-16,-5,7,3,5,8
1,16,15,-8,-7,16,-16,-6,4,2,4,7
1,14,14,-8,-6,14,-16,-7,2,1,3,7
0,12,13,-8,-5,13,-16,-7,0,0,2,6
0,10,11,-7,-4,11,-16,-7,-2,0,1,5
0,8,10,-6,-3,9,-15,-7,-3,-1,1,4
0,7,8,-5,-3,8,-14,-7,-3,-1,0,4
0,5,6,-4,-2,6,-12,-6,-3,-2,0,3
0,4,5,-3,-2,4,-9,-5,-3,-2,0,2
1,3,4,-1,0,4,-8,-4,-3,-2,0,3
0,2,3,0,0,2,-3,-3,-1,-1,0,1
0,0,0,0,0,0,0,0,0,0,0,0
1,-1,-1,1,2,-1,5,5,2,1,1,0
2,-2,-3,3,2,-2,12,12,5,2,2,-2
3,-3,-5,4,2,-3,22,23,10,3,4,-5
7,-3,-7,7,1,-5,33,34,11,3,5,-10
7,-2,-10,8,-1,-7,54,58,27,11,10,-9
6,-2,-7,6,-1,-3,77,86,52,23,19,-6
7,7,1,4,-5,4,89,112,84,43,35,5
10,19,10,-1,-13,15,93,138,117,66,57,25
22,35,14,3,-27,24,92,155,152,103,88,56
39,53,16,12,-46,34,86,168,188,148,129,98
64,78,15,25,-69,48,64,170,225,196,179,147
93,104,14,39,-98,61,32,163,262,249,238,202
137,144,6,65,-138,77,-22,136,294,312,305,271
194,189,-3,98,-189,93,-91,91,324,384,381,348
265,258,-7,135,-259,125,-175,44,362,464,466,439
346,341,-5,175,-342,168,-269,-11,403,550,560,537
423,423,0,212,-421,212,-371,-71,438,634,653,631
498,505,7,246,-500,256,-477,-134,469,717,760,724
560,567,7,276,-563,288,-568,-203,469,772,823,779
614,619,7,303,-614,312,-648,-273,454,809,865,810
635,614,-20,327,-623,297,-712,-346,400,786,846,792
632,571,-62,347,-600,255,-763,-419,319,725,790,739
605,526,-77,340,-564,225,-784,-494,203,620,694,653
554,472,-80,317,-511,196,-784,-574,58,479,563,537
471,418,-51,261,-442,184,-759,-622,-80,318,418,416
363,359,-3,182,-359,179,-714,-653,-218,136,254,282
262,295,35,113,-276,165,-649,-634,-293,10,133,180
161,233,73,44,-195,154,-568,-580,-329,-86,40,103
92,182,91,0,-134,137,-491,-525,-345,-150,-27,43
43,147,103,-31,-92,125,-414,-458,-332,-184,-66,6
13,129,116,-53,-69,123,-341,-386,-298,-193,-83,-12
1,123,124,-62,-59,123,-273,-303,-238,-171,-72,-7
-8,120,129,-68,-54,124,-216,-224,-169,-128,-42,12
-9,111,119,-64,-49,116,-167,-152,-95,-72,-2,36
2,96,95,-46,-47,96,-133,-93,-32,-16,35,58
19,75,58,-20,-45,66,-108,-54,11,26,59,65
36,51,16,8,-41,33,-91,-31,31,47,64,60
47,29,-18,33,-36,6,-77,-20,26,43,50,43
43,7,-35,38,-23,-13,-65,-21,11,26,28,21
25,-8,-32,29,-6,-20,-53,-23,-6,3,6,4
7,-11,-17,10,6,-13,-38,-21,-15,-13,-8,-5
-11,-7,6,-9,10,1,-21,-10,-11,-16,-9,-3
-21,8,30,-25,8,19,-10,6,7,-7,2,7
-26,20,45,-35,5,33,-1,20,33,8,21,19
1,21,20,-10,-10,21,3,28,37,22,30,25
10,24,13,-2,-16,19,10,34,42,28,35,28
16,22,6,5,-19,14,15,35,42,29,36,27
20,18,-1,10,-19,9,20,34,36,26,31,22
16,14,-2,8,-15,7,23,32,31,21,25,16
11,9,-1,5,-10,5,25,31,26,16,20,11
7,6,-1,3,-7,3,26,31,23,13,16,8
4,3,0,1,-4,2,25,33,24,13,14,8
1,1,0,-1,-1,1,23,37,27,15,14,10
-2,-3,-1,-2,3,-1,21,40,31,18,16,12
-6,-8,-2,-4,8,-4,19,43,34,21,17,14
-11,-14,-3,-5,13,-8,17,45,35,23,17,14
-15,-18,-3,-7,17,-10,17,45,34,24,16,13
-18,-19,-1,-10,19,-10,18,45,32,23,14,12
-22,-18,4,-14,20,-6,19,45,32,22,13,11
-24,-14,10,-18,19,-1,21,46,32,23,14,12
-26,-9,16,-22,18,4,23,48,33,25,17,14
-26,-5,21,-24,16,8,25,50,36,29,22,18
-25,-1,24,-25,13,12,27,53,38,34,27,22
-23,3,26,-25,10,15,29,56,42,40,32,25
-20,7,27,-24,7,17,31,58,47,45,38,29
-16,10,26,-22,3,19,33,58,50,48,43,31
-11,11,23,-18,0,18,35,58,53,50,45,32
-6,12,20,-14,-3,17,36,57,53,49,45,32
-2,14,17,-11,-6,16,36,56,52,47,44,30
-1,16,17,-10,-8,17,37,57,52,45,41,29
-3,20,23,-14,-8,22,40,58,53,44,40,29
-7,23,30,-20,-7,26,42,60,56,45,40,30
-9,24,33,-22,-6,29,43,62,58,47,39,30
-9,24,32,-22,-6,28,43,63,61,49,39,30
-5,23,27,-17,-8,25,41,64,63,50,38,29
1,21,20,-10,-10,21,37,64,65,51,37,28
6,20,14,-5,-12,17,32,63,66,53,37,27
11,18,7,1,-14,12,27,62,66,54,37,26
16,16,0,7,-15,8,21,60,64,55,37,24
22,14,-7,13,-18,4,15,57,62,55,37,23
28,14,-14,20,-21,0,10,54,61,54,38,23
35,15,-19,26,-25,-2,7,52,60,53,39,23
42,19,-23,31,-31,-2,5,52,61,53,41,25
47,25,-22,33,-36,1,6,53,63,55,43,28
49,32,-17,32,-40,8,10,56,68,59,46,34
48,39,-10,28,-43,14,15,59,73,64,51,39
47,44,-4,24,-45,20,18,62,79,70,56,45
45,47,1,21,-46,24,21,64,84,75,61,50
45,49,3,20,-47,26,22,66,89,79,64,53
45,50,5,19,-48,28,23,68,94,83,67,57
44,51,8,17,-48,29,25,72,98,87,70,61
41,52,11,15,-47,31,27,75,102,91,73,64
38,51,14,11,-45,33,27,78,105,96,77,67
34,50,16,8,-43,33,27,81,108,100,80,70
32,49,18,6,-41,34,26,83,111,103,83,72
32,49,17,6,-40,34,24,84,114,105,86,74
34,49,15,8,-41,33,21,86,117,108,88,76
39,49,10,13,-44,30,18,87,120,109,90,77
44,48,4,19,-46,26,15,89,122,111,91,79
49,48,-2,25,-49,23,13,92,125,113,93,81
54,50,-6,29,-52,22,13,96,129,117,96,84
59,52,-7,32,-56,23,14,100,133,121,100,88
63,56,-8,35,-60,25,14,104,139,127,105,91
67,61,-7,36,-64,27,15,108,145,133,110,95
70,67,-4,37,-69,31,17,113,151,138,114,99
74,74,0,36,-74,37,20,119,158,145,120,104
77,84,6,34,-80,45,25,129,167,154,129,113
79,93,14,32,-86,54,30,139,177,165,139,122
80,100,21,28,-90,61,33,147,186,175,149,131
80,106,26,26,-93,66,34,153,194,184,158,139
81,110,30,24,-95,70,34,157,199,191,164,145
82,113,32,24,-97,73,34,159,203,196,168,150
84,116,32,24,-99,74,33,162,206,201,172,154
85,117,33,24,-100,75,33,166,211,206,176,159
84,119,35,23,-100,77,33,171,217,213,182,164
85,120,35,24,-101,77,33,176,223,219,187,169
89,122,33,27,-105,77,31,179,228,225,192,173
97,125,28,33,-110,76,30,181,232,229,196,176
107,129,21,42,-117,75,28,181,237,233,200,180
118,133,15,50,-125,74,26,182,243,238,204,184
125,138,13,55,-131,75,24,184,251,244,209,190
132,144,13,58,-137,78,22,186,261,251,216,197
137,151,14,60,-144,83,20,187,270,258,222,203
142,158,16,62,-150,87,19,189,279,264,228,209
146,165,18,63,-155,91,18,190,284,270,233,214
150,170,20,64,-160,95,17,191,289,276,237,219
152,175,23,64,-164,99,17,193,293,281,242,223
153,180,26,62,-167,103,18,194,295,286,247,227
153,183,30,61,-168,106,18,195,297,290,251,230
153,185,32,60,-169,108,19,196,298,292,253,231
155,187,32,61,-171,110,19,196,296,292,252,230
159,189,30,64,-174,109,19,194,294,290,250,227
164,191,27,68,-178,109,19,191,289,287,246,224
169,193,24,72,-181,108,18,186,282,282,241,219
173,195,22,75,-184,108,17,180,274,275,234,213
175,196,20,77,-186,108,14,172,264,267,226,205
175,195,20,77,-185,108,11,164,253,258,216,196
172,195,22,75,-184,108,9,155,242,248,207,187
167,192,25,70,-179,108,8,146,231,237,198,178
158,187,29,64,-173,108,9,138,220,226,190,171
146,181,35,55,-164,108,10,130,211,215,183,164
132,172,40,45,-152,106,11,122,202,204,176,157
115,160,45,34,-137,103,12,114,193,192,168,150
97,148,50,23,-122,99,14,105,183,180,160,142
81,135,53,13,-108,94,15,96,173,168,151,133
68,123,55,5,-95,89,16,87,163,157,142,125
57,113,55,0,-85,84,17,79,153,146,132,117
50,104,54,-3,-77,79,17,73,145,135,123,109
45,97,51,-4,-71,74,19,69,137,126,114,102
41,91,49,-5,-66,70,20,65,129,117,106,95
38,85,46,-5,-61,66,22,61,120,109,98,88
35,79,44,-5,-57,62,23,57,112,101,90,82
33,75,42,-5,-54,59,24,53,104,93,83,76
30,72,42,-7,-51,57,24,49,96,86,77,71
26,70,44,-10,-47,57,24,46,90,80,72,67
20,67,47,-15,-43,57,24,44,85,76,68,63
13,64,50,-20,-37,57,25,42,82,73,65,60
7,60,53,-24,-32,56,25,41,79,69,62,57
4,56,52,-26,-29,54,24,38,75,65,58,53
3,54,51,-25,-28,52,22,34,71,60,53,48
4,53,48,-23,-28,50,19,30,66,55,48,43
6,52,46,-21,-28,49,16,26,62,50,43,38
7,51,44,-19,-29,48,14,23,58,46,39,34
10,51,41,-17,-30,46,12,21,55,43,35,31
14,51,37,-13,-32,44,11,21,53,40,33,29
17,50,33,-9,-34,42,9,20,50,38,30,27
20,50,30,-6,-36,40,8,19,48,36,29,26
22,49,27,-4,-37,39,6,18,46,34,27,25
22,48,25,-3,-36,37,5,15,45,33,26,24
23,47,24,-2,-36,36,3,13,43,32,24,23
22,46,23,-2,-35,34,2,10,41,31,22,21
21,44,22,-2,-33,33,0,7,40,29,20,19
20,42,22,-2,-31,32,-1,4,38,28,19,17
17,40,22,-4,-29,31,-2,2,37,27,18,16
14,37,23,-5,-26,30,-3,0,37,25,17,15
11,36,24,-7,-24,29,-5,-1,37,24,16,15
9,34,25,-8,-22,29,-6,-2,37,23,16,15
9,34,24,-8,-22,29,-7,-2,38,22,16,15
10,34,23,-7,-22,28,-8,-1,39,22,16,15
12,34,21,-5,-24,27,-9,0,39,22,16,15
16,35,19,-2,-26,26,-9,2,40,22,17,16
21,37,16,1,-29,26,-9,4,40,23,18,17
26,40,14,5,-33,26,-8,7,40,24,20,18
31,42,12,9,-37,26,-7,9,40,26,21,19
34,45,10,11,-40,27,-6,11,40,28,23,20
37,47,10,13,-42,27,-4,12,40,29,24,20
37,47,10,13,-42,27,-2,12,40,30,25,21
36,46,10,12,-41,28,-1,13,40,31,26,21
33,45,12,10,-39,28,0,14,40,32,26,21
30,43,13,8,-37,27,0,14,40,32,26,21
27,40,14,6,-34,27,-1,15,40,31,25,20
24,37,14,5,-31,25,-3,14,39,30,24,18
23,35,12,5,-29,23,-5,14,38,28,22,16
23,33,10,6,-28,21,-7,13,38,25,19,14
24,32,9,7,-28,20,-8,14,37,23,18,13
24,32,8,8,-28,20,-8,15,38,22,16,13
25,33,8,8,-29,20,-8,17,39,22,16,13
25,35,10,7,-29,22,-6,19,40,23,17,15
25,37,12,6,-30,24,-4,22,42,25,18,17
25,40,14,5,-32,26,-1,24,44,28,21,20
25,43,17,4,-33,29,3,27,46,32,24,23
25,45,19,2,-35,32,6,29,48,36,27,26
24,47,22,0,-35,34,9,31,50,40,30,28
22,48,25,-3,-35,37,11,32,51,43,33,30
20,49,28,-6,-34,39,13,33,53,45,36,32
18,51,31,-8,-34,41,14,33,54,46,38,33
17,52,34,-10,-34,43,15,34,56,47,40,35
16,54,37,-12,-35,45,16,35,58,48,42,37
15,55,39,-13,-35,47,17,36,61,49,44,39
14,55,40,-14,-35,47,18,37,62,50,45,40
14,54,40,-14,-34,47,18,37,62,50,45,40
14,53,38,-13,-34,45,19,37,61,50,45,40
16,52,35,-11,-34,43,19,36,59,49,44,38
18,50,31,-7,-35,40,18,34,56,48,42,36
22,49,25,-3,-36,36,17,32,53,46,40,34
26,47,19,3,-37,32,15,29,50,43,38,30
31,45,13,8,-38,28,13,25,47,40,35,27
35,43,7,13,-39,24,11,22,44,37,32,24
38,42,3,16,-39,22,9,20,42,35,30,22
39,41,2,18,-40,21,7,19,41,33,28,20
38,42,3,17,-40,22,6,19,41,32,27,20
36,43,7,14,-39,25,6,20,42,32,27,22
31,43,12,9,-37,28,6,22,43,33,27,24
26,44,18,4,-35,31,6,24,45,34,28,26
21,44,23,-1,-32,33,6,25,47,36,29,28
17,43,26,-5,-30,35,4,26,48,37,30,29
15,43,28,-7,-28,35,2,27,49,38,31,29
14,42,27,-7,-28,35,0,26,49,39,31,28
15,42,26,-6,-28,33,-2,25,48,39,30,27
17,41,23,-4,-28,31,-4,24,46,39,29,25
20,40,20,-1,-29,29,-5,22,44,38,28,24
22,39,16,2,-30,27,-6,20,42,36,27,22
24,38,13,4,-30,25,-6,19,40,35,27,21
25,37,12,6,-31,24,-5,18,38,34,27,20
26,37,11,6,-31,23,-4,17,37,33,27,20
25,37,13,5,-31,24,-1,17,36,33,28,20
23,38,16,3,-31,27,2,17,36,34,29,21
20,39,20,-1,-30,29,5,17,36,34,30,23
17,40,24,-4,-29,32,7,18,36,35,31,24
14,41,28,-8,-28,34,9,18,36,36,32,26
11,41,31,-12,-26,36,10,18,37,37,32,27
8,41,34,-14,-25,37,10,18,37,37,32,28
6,42,36,-16,-24,38,9,18,37,37,32,28
6,42,36,-16,-24,38,8,17,37,37,32,28
6,42,36,-16,-24,38,7,17,37,36,31,27
7,42,35,-15,-24,37,5,16,36,35,31,26
8,42,34,-14,-25,37,3,16,36,34,30,25
10,43,33,-13,-27,38,2,16,35,33,30,24
12,45,32,-11,-29,38,1,16,35,33,30,24
16,48,32,-9,-32,40,0,16,35,32,29,23
19,52,32,-7,-36,42,0,16,34,31,29,22
23,56,32,-6,-39,44,0,16,34,30,29,22
25,60,34,-5,-43,47,0,16,34,29,28,22
26,64,37,-6,-45,51,2,17,34,29,28,23
26,68,42,-9,-47,55,4,18,36,30,28,25
24,73,48,-13,-48,60,6,20,37,31,29,27
22,77,54,-17,-49,65,7,21,39,33,30,30
21,81,59,-20,-50,70,8,23,42,35,31,33
20,84,63,-22,-52,73,9,24,43,37,33,35
21,87,65,-22,-54,75,8,23,45,39,34,36
24,90,65,-21,-56,77,8,23,46,40,35,37
27,92,65,-20,-59,78,7,23,47,41,36,37
31,95,64,-17,-63,79,6,23,49,42,36,38
36,99,63,-14,-67,80,6,24,50,44,37,38
41,102,60,-10,-72,81,6,25,51,45,37,38
47,106,58,-6,-77,82,5,25,51,46,37,38
53,110,56,-3,-81,83,4,26,51,46,38,38
57,114,56,0,-86,85,2,25,50,46,38,39
61,118,57,1,-89,87,0,25,50,46,39,39
62,123,59,1,-92,91,-2,24,50,47,40,41
63,127,63,-1,-94,95,-5,23,51,48,41,43
62,131,68,-3,-96,99,-8,23,52,49,43,45
62,135,73,-6,-98,103,-11,22,52,51,45,48
62,139,76,-8,-100,107,-15,20,52,53,48,50
64,143,79,-8,-103,110,-20,18,50,54,50,52
67,148,81,-8,-107,114,-25,15,47,55,52,53
71,153,82,-6,-112,117,-30,12,45,56,54,54
75,158,83,-5,-116,120,-35,9,43,57,55,56
79,163,84,-4,-121,123,-39,6,41,58,56,58
83,167,84,-2,-125,125,-42,3,39,58,57,59
87,170,83,0,-128,127,-45,0,37,58,58,60
90,172,82,3,-131,127,-47,-2,35,57,58,61
93,172,78,6,-133,125,-49,-5,33,56,58,61
95,170,74,10,-133,122,-50,-7,31,54,57,60
97,166,69,13,-132,117,-51,-8,30,52,56,59
96,160,63,16,-129,112,-51,-10,28,49,54,57
94,153,58,18,-124,105,-50,-11,27,45,51,55
90,145,54,18,-118,99,-48,-11,25,42,48,53
84,136,51,16,-110,93,-46,-11,24,39,45,49
76,126,49,13,-101,87,-42,-11,22,36,42,46
67,117,49,8,-91,82,-38,-10,21,34,39,42
56,107,49,2,-81,78,-34,-9,21,31,37,38
45,97,51,-4,-71,74,-30,-9,20,30,34,35
35,89,53,-11,-61,70,-25,-8,20,28,32,32
25,80,54,-16,-52,67,-21,-8,20,26,30,30
16,72,55,-21,-44,63,-17,-8,19,24,28,28
10,64,53,-23,-37,59,-14,-8,18,22,26,25
6,57,50,-23,-31,53,-11,-8,17,19,23,23
3,49,46,-22,-26,47,-9,-8,15,16,20,20
2,42,40,-20,-22,40,-9,-9,13,13,17,16
3,36,33,-16,-20,34,-10,-9,12,10,14,13
6,32,26,-11,-19,28,-11,-10,10,6,11,10
10,29,19,-5,-19,23,-14,-10,8,4,8,8
15,27,11,1,-21,19,-16,-10,6,1,5,6
21,26,4,7,-23,14,-19,-11,4,-1,2,4
25,23,-2,12,-24,10,-21,-11,2,-2,-1,1
28,20,-8,17,-24,6,-23,-12,-1,-3,-3,-1
29,17,-13,20,-23,1,-24,-12,-3,-4,-5,-3
29,13,-16,22,-21,-2,-24,-13,-4,-4,-6,-4
28,10,-18,22,-19,-4,-22,-13,-5,-4,-7,-5
24,8,-17,20,-16,-5,-20,-12,-6,-4,-6,-4
19,6,-14,16,-13,-4,-16,-10,-5,-3,-5,-4
20,3,-16,18,-11,-6,-14,-10,-6,-2,-5,-4
11,3,-8,10,-5,-2,-8,-5,-4,-2,-3,-1
0,0,0,0,0,0,0,0,0,0,0,0
-11,-1,9,-10,6,4,8,7,7,3,3,3
-19,-2,17,-18,11,7,17,15,15,5,7,5
-24,-1,22,-23,13,10,27,25,24,8,11,7
-23,-1,22,-23,12,11,38,39,35,13,15,8
-22,-3,19,-21,13,8,49,54,45,15,19,8
-15,-3,12,-14,9,5,60,78,65,25,24,9
-5,0,4,-4,3,1,72,103,90,38,33,13
15,11,-3,8,-12,4,74,119,119,59,48,29
36,27,-11,23,-32,8,70,129,153,85,71,50
69,45,-25,46,-57,10,55,136,183,119,102,81
107,67,-41,73,-86,12,33,139,213,159,143,121
147,97,-51,99,-121,22,-5,128,248,207,195,170
189,136,-54,121,-162,40,-55,106,287,264,258,231
240,191,-49,145,-215,70,-120,66,328,334,333,311
299,259,-41,170,-278,109,-197,15,367,413,418,407
373,338,-36,205,-354,150,-289,-42,407,501,513,510
459,423,-37,247,-441,192,-395,-103,448,594,611,617
534,499,-35,283,-517,232,-495,-170,473,671,715,707
603,572,-32,317,-586,269,-593,-240,487,739,805,785
643,600,-44,343,-621,278,-672,-310,470,773,842,817
663,601,-63,362,-631,269,-741,-380,430,782,847,819
661,576,-84,372,-619,245,-787,-455,352,728,798,773
640,531,-109,374,-585,211,-821,-529,242,630,707,692
584,486,-99,341,-535,194,-824,-605,105,497,583,580
503,435,-67,284,-468,183,-804,-683,-57,330,429,440
411,376,-35,222,-393,170,-756,-707,-175,171,285,318
309,311,1,154,-310,156,-686,-701,-270,12,144,200
219,255,35,91,-236,145,-606,-663,-316,-89,43,110
136,209,72,31,-171,140,-518,-603,-323,-149,-27,45
67,167,99,-17,-117,133,-432,-537,-314,-189,-73,2
11,134,122,-55,-72,127,-350,-459,-278,-202,-92,-15
-8,125,132,-71,-58,128,-279,-380,-224,-189,-86,-14
2,132,131,-65,-67,131,-219,-292,-152,-147,-56,5
13,133,120,-54,-73,127,-170,-217,-82,-98,-23,26
29,127,99,-35,-77,112,-133,-156,-23,-49,8,44
37,108,71,-18,-72,89,-101,-106,28,-3,35,58
39,80,40,-1,-60,60,-75,-74,60,28,53,63
42,57,14,14,-49,35,-62,-69,63,32,44,49
41,36,-6,24,-38,14,-58,-83,48,16,17,23
45,29,-15,29,-36,6,-52,-92,27,-10,-9,-2
47,32,-15,29,-38,8,-43,-96,7,-33,-31,-19
44,38,-7,24,-40,15,-32,-85,9,-41,-38,-24
40,45,5,16,-42,25,-21,-63,26,-35,-34,-16
27,47,20,2,-36,34,-6,-44,52,-15,-15,0
11,45,34,-12,-28,40,10,-29,78,10,9,19
4,37,32,-15,-19,33,12,-23,92,26,22,25
3,22,18,-9,-12,19,8,-27,91,30,24,20
6,13,6,-1,-9,10,10,-30,84,22,17,14
10,8,-2,6,-8,3,14,-39,74,3,8,8
4,4,0,1,-4,3,13,-50,62,-9,-2,0
-9,2,11,-11,4,6,8,-59,53,-14,-7,-5
-18,2,19,-19,8,11,4,-58,52,-17,-9,-6
-21,6,26,-23,8,16,-2,-49,58,-14,-8,-4
-21,8,26,-23,6,17,0,-32,66,-6,-2,2
-15,7,21,-19,4,14,5,-13,70,4,6,10
-8,10,17,-13,-1,12,8,8,73,16,12,18
1,13,11,-5,-6,11,8,28,71,24,16,21
9,19,10,-1,-13,14,10,43,64,27,13,21
13,25,12,0,-19,18,12,55,52,23,7,20
19,29,9,4,-23,19,14,65,38,17,1,16
25,32,6,9,-28,18,16,78,24,13,-3,12
23,27,2,11,-25,13,16,92,13,7,-7,7
20,19,-2,10,-18,8,14,107,5,1,-10,4
9,15,5,2,-12,10,19,124,7,4,-5,9
-2,16,18,-11,-6,16,25,141,14,12,4,18
-4,18,21,-13,-6,18,27,154,17,22,9,23
0,18,19,-10,-9,18,28,161,17,28,13,23
2,22,20,-9,-11,20,28,170,14,32,16,23
2,25,23,-12,-12,23,29,178,11,34,19,25
-7,22,28,-17,-7,25,29,182,4,30,18,21
-18,17,35,-28,0,25,24,182,-3,22,12,18
-15,23,38,-28,-4,31,25,182,-5,22,15,20
-2,39,40,-21,-18,39,28,182,-5,25,18,28
7,45,38,-16,-26,41,25,190,-3,29,24,34
15,47,33,-9,-30,40,15,200,-3,34,30,39
15,46,31,-9,-30,39,13,214,-3,39,32,42
10,42,30,-12,-25,36,16,228,-4,43,33,45
